t, pose_x, pose_y, pose_theta, linear_displacement, linear_velocity, profile_displacement, profile_velocity, velocity_command_dx, velocity_command_dy, velocity_command_dtheta, steering_command_dx, steering_command_dy, steering_command_dtheta, cross_track_error, along_track_error, lookahead_point_x, lookahead_point_y, lookahead_point_velocity
1.500000000000001, 101.68524216811, 73.99409214929956, -2.1533157661581708, -93.1724146700397, -80.12799447606045, -93.33333333333319, -80.0, -80.12710079157434, 0.0, 0.8410119357384215, -16.48051986783446, 0.0, 0.172979101690903, 0.45372586676955395, -0.16091866329348647, 109.51916697451824, 88.4702996702119, -80.0
1.5100000000000011, 102.12322618741014, 74.66506267227693, -2.1449056468007868, -93.97368567795544, -80.12710079157434, -94.13333333333318, -80.0, -80.12621330362386, 0.0, 0.7823049076070083, -16.522957624086096, 0.0, 0.1613203757492504, 0.4975458924463954, -0.15964765537773928, 109.94111175122616, 89.20112946145832, -80.0
1.5200000000000011, 102.55574523198065, 75.33955878613969, -2.1370825977247168, -94.77494781099168, -80.12621330362386, -94.93333333333318, -80.0, -80.1253319692624, 0.0, 0.7260492022252795, -16.559048824912946, 0.0, 0.1500484789697923, 0.5348703157336576, -0.15838552234150427, 110.35996910869193, 89.92661168571308, -78.73509273397644
1.5300000000000011, 102.98316057921458, 76.0172904314118, -2.129822105702464, -95.5762011306843, -80.1253319692624, -95.73333333333318, -80.0, -80.12445674584096, 0.0, 0.6722197768168522, -16.589214655632663, 0.0, 0.13917845594572587, 0.566157041769542, -0.1571322026488815, 110.77593271939548, 90.64708179355145, -77.45677694488818
1.5400000000000011, 103.40582277930562, 76.69798647515776, -2.1230999079342956, -96.37744569814271, -80.12445674584096, -96.53333333333318, -80.0, -80.12358759100613, 0.0, 0.6207823563013504, -16.61386517942993, 0.0, 0.12872107557147341, 0.5918452223948145, -0.15588763519046722, 111.18919239280068, 91.36286854460855, -76.1655279733271
1.5500000000000012, 103.82407104891254, 77.38139356624848, -2.116892084371282, -97.17868157405277, -80.12358759100613, -97.33333333333317, -80.0, -80.12272446269806, 0.0, 0.571695775865492, -16.633398159482482, 0.0, 0.11868347625263428, 0.6123553034179303, -0.15465175928039798, 111.59993345171945, 92.07429292741051, -74.8600824416769
1.5600000000000012, 104.23823280766547, 78.06727503315312, -2.111175126612627, -97.97990881867976, -80.12272446269806, -98.13333333333317, -80.0, -80.12186731914836, 0.0, 0.5249138048635432, -16.648198153694217, 0.0, 0.10906971254387302, 0.6280891743216964, -0.153424514653409, 112.00833621402175, 92.78166726166957, -73.53909584207273
1.5700000000000012, 104.6486233360649, 78.75540983279211, -2.1059259885639916, -98.78112749187125, -80.12186731914836, -98.93333333333317, -80.0, -80.12101611887819, 0.0, 0.48038655775806344, -16.658635834928653, 0.0, 0.09988121860327882, 0.6394303975686146, -0.15220584146192095, 112.4145755666028, 93.48529446037384, -72.20113384172475
1.5800000000000012, 105.05554553659965, 79.44559155567288, -2.1011221229864105, -99.58233765306002, -80.12101611887819, -99.73333333333316, -80.0, -80.12017082069609, 0.0, 0.43806157673918616, -16.6650674981922, 0.0, 0.09111720144806867, 0.6467444991551943, -0.15099568027314092, 112.81882062015102, 94.18546743182773, -70.84466177721164
1.5900000000000012, 105.45928978271894, 80.13762749001965, -2.096741507219019, -100.38353936126698, -80.12017082069609, -100.53333333333316, -80.0, -80.11933138369615, 0.0, 0.3978846538951649, -16.667834723190598, 0.0, 0.08277497497149676, 0.6503793057529067, -0.14979397206617762, 113.2212344347177, 94.88246860432483, -69.46803200995048
